,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisiana State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Khayla Pointer,40,12,30,.400,11,26,.423,1,4,.250,7,13,.538,2,0,2,4,2,1,2,3,32
1,Jailin Cherry,40,6,14,.429,6,14,.429,0,0,,0,0,,0,3,3,2,4,1,1,1,12
2,Autumn Newby,34,2,2,1.000,2,2,1.000,0,0,,1,2,.500,5,5,10,0,4,0,1,2,5
3,Ryann Payne,26,2,8,.250,2,7,.286,0,1,.000,4,4,1.000,1,2,3,0,1,0,0,4,8
4,Faustine Aifuwa,22,1,7,.143,1,7,.143,0,0,,0,1,.000,1,5,6,1,1,1,3,1,2
6,Alexis Morris,14,1,5,.200,0,3,.000,1,2,.500,0,0,,0,1,1,0,1,0,3,0,3
7,Awa Trasi,14,1,2,.500,1,1,1.000,0,1,.000,0,2,.000,2,1,3,0,0,0,0,3,2
8,Hannah Gusters,9,0,0,,0,0,,0,0,,0,0,,1,1,2,1,0,2,0,0,0
9,Ajae Petty,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Sarah Shematsi,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Emily Ward,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,199,25,68,.368,23,60,.383,2,8,.250,12,22,.545,12,18,30,8,13,5,10,14,64
